Mozilla/5.0 (Linux; U; Android 11; SM-T217T Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.164 Mobile Safari/537.36 OPR/22.0.2254.113472
Mozilla/5.0 (Linux; U; Android 3.1; SM-T395N Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.61 Mobile Safari/537.36 OPR/24.0.2254.115784
Mozilla/5.0 (Linux; U; Android 2.0; SM-A536N Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/62.0.3202.84 Mobile Safari/537.36 OPR/25.0.2254.116653
Mozilla/5.0 (Linux; U; Android 5.0; SM-T378L Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/72.0.3626.96 Mobile Safari/537.36 OPR/59.0.2254.59208
Mozilla/5.0 (Linux; U; Android 4.2.3; Vivo 1725 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.126 Mobile Safari/537.36 OPR/36.2.2254.130496
Mozilla/5.0 (Linux; U; Android 2.2; SM-A528N Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/99.0.4844.73 Mobile Safari/537.36 OPR/17.0.2211.105178
Mozilla/5.0 (Linux; U; Android 4.2.3; SM-T550 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.94 Mobile Safari/537.36 OPR/35.1.2254.128344
Mozilla/5.0 (Linux; U; Android 3.2; RMX2083 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 OPR/36.0.2254.129859
Mozilla/5.0 (Linux; U; Android 4.2; SM-A805F Build/PKQ1.190319.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.96 Mobile Safari/537.36 OPR/13.0.2036.98649
Mozilla/5.0 (Linux; U; Android 6.0.0; Vivo 1918 Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/104.0.5112.69  Mobile Safari/537.36 OPR/37.3.2254.133321
Mozilla/5.0 (Linux; U; Android 4.2.2; V1732T Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/100.0.4896.58 Mobile Safari/537.36 OPR/37.2.2254.133143
Mozilla/5.0 (Linux; U; Android 3.2.1; SM-J111M Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36 OPR/36.2.2254.130496
Mozilla/5.0 (Linux; U; Android 3.1; SM-G928K Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.105 Mobile Safari/537.36 OPR/56.0.2254.57357
Mozilla/5.0 (Linux; U; Android 4.4.3; V1913A Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/40.0.2214.109 Mobile Safari/537.36 OPR/38.1.2254.136033
Mozilla/5.0 (Linux; U; Android 5.0.2; SM-T866N Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.93 Mobile Safari/537.36 OPR/50.0.2254.148937
Mozilla/5.0 (Linux; U; Android 2.0.1; RMX1931 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/44.1.2254.142659
Mozilla/5.0 (Linux; U; Android 4.1; RMX3301 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.70 Mobile Safari/537.36 OPR/45.0.2254.144855
Mozilla/5.0 (Linux; U; Android 2.2; SM-G570Y Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.86 Mobile Safari/537.36 OPR/33.0.2254.125672
Mozilla/5.0 (Linux; U; Android 6.0.0; SM-G950F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/41.0.2272.96 Mobile Safari/537.36 OPR/65.2.2254.63594
Mozilla/5.0 (Linux; U; Android 3.0; SM-G3609 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/90.0.4413.0 Mobile Safari/537.36 OPR/35.1.2254.128344
Mozilla/5.0 (Linux; U; Android 12; CPH2031 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71  Mobile Safari/537.36 OPR/65.1.2254.63284
Mozilla/5.0 (Linux; U; Android 2.2.1; SM-F700U Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.115 Mobile Safari/537.36 OPR/51.0.2254.150807
Mozilla/5.0 (Linux; U; Android 10.0; SM-A225M Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/100.0.4896.127 Mobile Safari/537.36 OPR/17.0.2211.105178
Mozilla/5.0 (Linux; U; Android 2.3.4; GT-P7100 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/62.0.3202.73 Mobile Safari/537.36 OPR/23.0.2254.114923
Mozilla/5.0 (Linux; U; Android 3.1; M9 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.64 Mobile Safari/537.36 OPR/35.0.2254.127755
Mozilla/5.0 (Linux; U; Android 4.0.3; SM-G160N Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/101.0.4951.15  Mobile Safari/537.36 OPR/35.3.2254.129226
Mozilla/5.0 (Linux; U; Android 10.0; GT-I9050 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.9 Mobile Safari/537.36 OPR/24.0.2254.115784
Mozilla/5.0 (Linux; U; Android 2.0; SM-P587 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.82 Mobile Safari/537.36 OPR/54.0.2254.56148
Mozilla/5.0 (Linux; U; Android 4.1.2; CPH2123 Build/PKQ1.190319.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.90 Mobile Safari/537.36 OPR/36.1.2254.130118
Mozilla/5.0 (Linux; U; Android 1.0; Y27 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36 OPR/22.0.2254.113472
Mozilla/5.0 (Linux; U; Android 4.4.4; SM-T597V Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 OPR/61.0.2254.59862
Mozilla/5.0 (Linux; U; Android 3.0; SM-T975N Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.136 Mobile Safari/537.36 OPR/39.1.2254.136743
Mozilla/5.0 (Linux; U; Android 7.1; SM-A910F Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.101 Mobile Safari/537.36 OPR/65.0.2254.63211
Mozilla/5.0 (Linux; U; Android 7.1; CPH2343 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.162 Mobile Safari/537.36 OPR/40.1.2254.138129
Mozilla/5.0 (Linux; U; Android 2.3.6; SM-J400M Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.116 Mobile Safari/537.36 OPR/62.2.2254.60938
Mozilla/5.0 (Linux; U; Android 8.1.0; SM-G950A Build/PKQ1.190319.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.70  Mobile Safari/537.36 OPR/47.2.2254.147957
Mozilla/5.0 (Linux; U; Android 2.2; A20E Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/102.0.5005.78  Mobile Safari/537.36 OPR/56.0.2254.57357
Mozilla/5.0 (Linux; U; Android 2.3.5; V2205 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/99.0.4844.58 Mobile Safari/537.36 OPR/44.1.2254.143214
Mozilla/5.0 (Linux; U; Android 4.4; SM-T210R Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.96 Mobile Safari/537.36 OPR/62.3.2254.60999
Mozilla/5.0 (Linux; U; Android 4.4.4; SM-T335L Build/RQ3A.210805.001.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36 OPR/29.0.2254.120260
Mozilla/5.0 (Linux; U; Android 4.4.3; SM-T360 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.111 Mobile Safari/537.36 OPR/36.1.2254.130118
Mozilla/5.0 (Linux; U; Android 4.1; SM-A310X Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/90.0.4430.82 Mobile Safari/537.36 OPR/39.1.2254.136743
Mozilla/5.0 (Linux; U; Android 4.3.4; Vivo 1929 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.105 Mobile Safari/537.36 OPR/22.0.2254.113472
Mozilla/5.0 (Linux; U; Android 12; SM-A115A Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.73 Mobile Safari/537.36 OPR/58.0.2254.58441
Mozilla/5.0 (Linux; U; Android 8.1.0; R827T Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.162 Mobile Safari/537.36 OPR/51.0.2254.150807
